# gammas 	 deltas 	 lambdas 
#  Acceptance Ratio: 0.0003
#  Elapsed Time: 0.568690299987793
94494.821841554818093 	 181741522121.389160156250000 	 1923296.097918742801994
116137.825898034905549 	 223367427370.456848144531250 	 1923296.097918742801994
72276.444266888502170 	 139009003229.948150634765625 	 1923296.097918742801994
48620.609588866587728 	 116282272409.716644287109375 	 2391625.144007729366422
74886.451111864691484 	 189563849296.368408203125000 	 2531350.417623605579138
105056.435336440132232 	 255526817490.452697753906250 	 2432281.436849971301854
62682.092257272597635 	 175178956112.622589111328125 	 2794720.945076585281640
70858.836200040401309 	 128707542811.305435180664062 	 1816393.687979200156406
89561.278656439055339 	 162678541238.902160644531250 	 1816393.687979200156406
92037.718544407878653 	 167176731020.068634033203125 	 1816393.687979200156406
112922.686396027303999 	 205112054799.398681640625000 	 1816393.687979200156406
139633.293809551891172 	 253629033507.415191650390625 	 1816393.687979200156406
65276.701225334669289 	 118568188077.802017211914062 	 1816393.687979200156406
69034.660365689138416 	 187606132518.968048095703125 	 2717564.358616154175252
68993.119871124377823 	 187493243551.499572753906250 	 2717564.358616154175252
51595.154238527989946 	 178745218615.477416992187500 	 3464379.964620821177959
59277.525473113157204 	 205359871601.353576660156250 	 3464379.964620821177959
97089.729246921633603 	 251655227492.785736083984375 	 2591986.087969905696809
87569.186025688017253 	 84389462988.836090087890625 	 963689.019149736501276
122758.994773849000921 	 140470800871.541046142578125 	 1144281.126856092130765
88990.488838312754524 	 145801577218.244262695312500 	 1638395.059084930457175
91916.125065170374000 	 150594925157.007659912109375 	 1638395.059084930457175
95859.924147119818372 	 191984049489.872406005859375 	 2002756.117303277831525
87770.411134056601441 	 175782727816.955596923828125 	 2002756.117303277831525
81883.543219982442679 	 163992767090.287170410156250 	 2002756.117303277831525
85162.935979043089901 	 170560590999.535949707031250 	 2002756.117303277831525
78684.171603025009972 	 157585206012.899200439453125 	 2002756.117303277831525
53636.039128110998718 	 107419905471.742263793945312 	 2002756.117303277831525
77028.676839181149262 	 132129253365.526275634765625 	 1715325.496780672343448
97214.461521235090913 	 187440525224.650024414062500 	 1928113.598445498384535
93765.076765719568357 	 180789719571.269958496093750 	 1928113.598445498384535
108087.785870767984306 	 208405529763.292968750000000 	 1928113.598445498384535
98440.158334731881041 	 194254233355.149719238281250 	 1973323.048654753249139
96695.515179712689132 	 147389609576.529663085937500 	 1524265.208190885139629
113005.849021019719657 	 228312863724.307647705078125 	 2020363.244046245468780
89668.875487589437398 	 181163700170.085052490234375 	 2020363.244046245468780
103096.964427658836939 	 208293317502.385192871093750 	 2020363.244046245468780
82669.064931706074276 	 167021540207.691406250000000 	 2020363.244046245468780
118828.152282890820061 	 191979358931.050109863281250 	 1615605.016511661931872
85795.689526142683462 	 153783805472.179962158203125 	 1792442.094953041989356
103667.670540501334472 	 185818296562.517974853515625 	 1792442.094953041989356
64693.655553536671505 	 174135072016.961395263671875 	 2691687.005889741703868
63940.889997933911218 	 172108862752.464050292968750 	 2691687.005889741703868
100872.273113601404475 	 182089940090.436004638671875 	 1805153.531985623296350
80489.462653648210107 	 145295837796.857971191406250 	 1805153.531985623296350
109137.371427081554430 	 197009711503.223114013671875 	 1805153.531985623296350
86339.579636625174317 	 155288230921.954956054687500 	 1798575.248750479659066
68547.328168808686314 	 123287527812.395843505859375 	 1798575.248750479659066
76607.135974902848830 	 222830336327.587982177734375 	 2908741.248342570848763
108291.459655101338285 	 218455995565.724884033203125 	 2017296.620264310622588
97620.289968861980014 	 196929081023.407257080078125 	 2017296.620264310622588
99532.724862076982390 	 200787029469.965423583984375 	 2017296.620264310622588
98791.538892002194189 	 199291837517.546234130859375 	 2017296.620264310622588
73664.042823320080061 	 148602224622.489044189453125 	 2017296.620264310622588
89919.731998469782411 	 181394771455.585662841796875 	 2017296.620264310622588
102184.560760588690755 	 206136569065.528656005859375 	 2017296.620264310622588
47827.253883534933266 	 93557938213.110183715820312 	 1956163.706177547108382
94096.188671079769847 	 184067549168.001129150390625 	 1956163.706177547108382
71467.386042366240872 	 143944620847.532470703125000 	 2014130.204261302482337
87558.266849369552801 	 176353749894.086334228515625 	 2014130.204261302482337
104464.033186162865604 	 187903905978.389770507812500 	 1798742.593477419111878
95773.664610006162548 	 172272169867.438995361328125 	 1798742.593477419111878
75149.826408278619056 	 135175193653.004928588867188 	 1798742.593477419111878
67324.826946650078753 	 121100033827.435791015625000 	 1798742.593477419111878
70213.207685383109492 	 126295487288.374664306640625 	 1798742.593477419111878
66124.461702226341004 	 166068462787.480285644531250 	 2511452.774244496133178
88825.825167684582993 	 223081865041.938018798828125 	 2511452.774244496133178
101686.524210061485064 	 123839191964.564865112304688 	 1217852.541687244083732
67625.566602855702513 	 155023134580.422851562500000 	 2292374.650120513979346
81126.441102923548897 	 185972197038.836853027343750 	 2292374.650120513979346
102651.652569580895943 	 235316046143.485565185546875 	 2292374.650120513979346
103143.749244082355290 	 236444116085.521331787109375 	 2292374.650120513979346
94719.548273899898049 	 217132691333.954406738281250 	 2292374.650120513979346
97686.378847169413348 	 223933778531.319976806640625 	 2292374.650120513979346
95927.601624614762841 	 219902002211.126312255859375 	 2292374.650120513979346
111053.486681123380549 	 221193205979.012207031250000 	 1991771.826256492640823
84873.619831922944286 	 169048884773.628448486328125 	 1991771.826256492640823
85296.931347291974816 	 197129746447.035827636718750 	 2311100.098600374069065
86286.046813500346616 	 199415691298.517150878906250 	 2311100.098600374069065
83556.741816561654559 	 119342759791.273239135742188 	 1428284.028274765703827
56107.810329092426400 	 121200656931.908950805664062 	 2160138.779628426767886
81781.229905142376083 	 236105318561.337341308593750 	 2887035.556144052650779
54152.251879706527689 	 156335238904.936981201171875 	 2886957.300542535260320
59285.926694788635359 	 220245638954.382568359375000 	 3714973.371138055343181
79349.769415558883338 	 215545330341.034149169921875 	 2716395.169495855923742
69743.407668085681507 	 189450655693.768188476562500 	 2716395.169495855923742
50467.957782791338104 	 148223935786.333648681640625 	 2936990.960170679260045
73351.322898261190858 	 218663752829.874114990234375 	 2981047.160296785645187
69108.846719325214508 	 206016731264.030273437500000 	 2981047.160296785645187
94916.596135900021181 	 196524592557.872894287109375 	 2070497.684898984618485
82423.110318664577790 	 170656859096.968627929687500 	 2070497.684898984618485
82925.949132520967396 	 178881054452.532348632812500 	 2157117.962758183013648
91829.462962580146268 	 223024471974.172271728515625 	 2428681.000400200020522
88824.839861809101421 	 208014704739.768829345703125 	 2341852.854037131648511
87243.360275244005607 	 199728025513.414489746093750 	 2289320.641516932751983
98032.865207667084178 	 241093064054.695098876953125 	 2459308.554778825026006
87633.286411604654859 	 206928055651.497436523437500 	 2361295.166765484027565
54976.757597137082485 	 119428232958.564041137695312 	 2172340.424906820524484
76862.845771567372140 	 166972267042.954071044921875 	 2172340.424906820524484
96601.091019266576041 	 209850455111.256011962890625 	 2172340.424906820524484
119113.367963096126914 	 258754784373.034698486328125 	 2172340.424906820524484
61787.466100612778973 	 134223410362.920928955078125 	 2172340.424906820524484
73594.163847095755045 	 218964956065.157196044921875 	 2975303.266167867463082
137362.542422546684975 	 147417523679.789031982421875 	 1073200.314146135933697
96839.672944879042916 	 154835957009.589721679687500 	 1598889.714319068938494
125436.887784044170985 	 200559749674.103485107421875 	 1598889.714319068938494
94002.051712012063945 	 150298913607.225311279296875 	 1598889.714319068938494
78204.111889870313462 	 140066985442.640350341796875 	 1791043.745115185622126
139406.627498178102542 	 249683368208.214538574218750 	 1791043.745115185622126
76682.429268036124995 	 137341585300.753738403320312 	 1791043.745115185622126
137684.212050893809646 	 200257285223.199768066406250 	 1454468.034063167404383
88513.689329807311879 	 136341877666.848266601562500 	 1540347.924701570766047
87708.737918402330251 	 135101972430.804992675781250 	 1540347.924701570766047
81069.298707084672060 	 124874926020.469604492187500 	 1540347.924701570766047
72352.922946002348908 	 165357922401.620300292968750 	 2285435.275711368769407
50728.727230650794809 	 143786169120.462738037109375 	 2834413.102199531160295
63170.212720883951988 	 179050478604.804962158203125 	 2834413.102199531160295
88332.321363045222824 	 265561763183.326934814453125 	 3006394.025261375587434
54766.513047506268776 	 164649717610.422027587890625 	 3006394.025261375587434
57492.906932568315824 	 223869916467.363342285156250 	 3893870.190455555915833
51625.776411252249090 	 201024071826.898742675781250 	 3893870.190455555915833
38091.286473255284363 	 152464122128.218109130859375 	 4002598.395705707371235
61296.123268120994908 	 258320278539.785369873046875 	 4214300.428264328278601
46000.645677895852714 	 193860540780.792114257812500 	 4214300.428264328278601
52658.574211792925780 	 221919051852.547851562500000 	 4214300.428264328278601
46785.423085890281072 	 197167828547.395202636718750 	 4214300.428264328278601
62959.667619828076568 	 221004554979.795867919921875 	 3510256.062886110972613
59497.021959010380669 	 208849782055.284271240234375 	 3510256.062886110972613
51628.528550338727655 	 185863095504.370300292968750 	 3600007.606708188541234
58942.063682683728985 	 212191877612.739898681640625 	 3600007.606708188541234
86045.410825106373522 	 260176743907.945129394531250 	 3023714.355165012646466
50996.541238713165512 	 148301388588.210235595703125 	 2908067.586270531639457
59833.062763491863734 	 168511147929.002624511718750 	 2816355.040942722931504
73151.935664350618026 	 206021822763.011627197265625 	 2816355.040942722931504
48405.522387836761482 	 136327136986.449890136718750 	 2816355.040942722931504
83469.574705814608024 	 235079957488.066162109375000 	 2816355.040942722931504
101243.308724373884615 	 200023874261.423980712890625 	 1975675.002937444485724
126474.304662126407493 	 190576534477.787841796875000 	 1506839.946556016104296
113572.165120650417521 	 167520785956.547698974609375 	 1475016.222316325176507
104408.494542402142542 	 154004223197.668670654296875 	 1475016.222316325176507
100025.160110062119202 	 161318149651.508941650390625 	 1612775.720368789508939
106655.128591772547225 	 172010801845.621856689453125 	 1612775.720368789508939
145315.722115950105945 	 234361668416.462280273437500 	 1612775.720368789508939
143846.018957862223033 	 101612049887.935714721679688 	 706394.592106866766699
127132.165362623418332 	 168119161989.765014648437500 	 1322396.747591240797192
145561.022364607866621 	 192489422551.013305664062500 	 1322396.747591240797192
120119.033069846409489 	 158845018655.369598388671875 	 1322396.747591240797192
132565.464853819139535 	 195759777915.778198242187500 	 1476702.685210238443688
127396.549242521301494 	 112616056814.273269653320312 	 883980.433409457444213
143839.340786269167438 	 127151162809.576873779296875 	 883980.433409457444213
120449.055534788567456 	 158809307590.942657470703125 	 1318476.985027705319226
132684.413117725431221 	 192673027590.048522949218750 	 1452115.007805006112903
90272.943105736980215 	 135455083017.373641967773438 	 1500505.891989304916933
70920.894830980614643 	 106883986698.914840698242188 	 1507087.395804040832445
123522.847424279956613 	 186159726446.957946777343750 	 1507087.395804040832445
126016.787849903135793 	 189918312628.300811767578125 	 1507087.395804040832445
140683.998084815597394 	 212023080304.945404052734375 	 1507087.395804040832445
109512.927238933581975 	 165045552319.401824951171875 	 1507087.395804040832445
